-10.0,-1.191793506687895
-9.9,-1.1246175775000335
-9.8,-1.074776185906549
-9.700000000000001,-1.0391069135599464
-9.600000000000001,-1.0155502519054886
-9.500000000000002,-1.002835863181748
-9.400000000000002,-1.0003070522169175
-9.300000000000002,-1.0078355937385994
-9.200000000000003,-1.0258055528532875
-9.100000000000003,-1.0551621887180058
-9.000000000000004,-1.097537906304962
-8.900000000000004,-1.1554880010912472
-8.800000000000004,-1.2329042201859988
-8.700000000000005,-1.335743646058848
-8.600000000000005,-1.4733615191544507
-8.500000000000005,-1.6610967250651378
-8.400000000000006,-1.9257112437802033
-8.300000000000006,-2.318158732112972
-8.200000000000006,-2.948505579719947
-8.100000000000007,-4.10603163599165
-8.000000000000007,-6.872850636690001
-7.9000000000000075,-21.738125925650152
-7.800000000000008,18.53381902266906
-7.700000000000008,6.520015775264073
-7.6000000000000085,3.9799435903596923
-7.500000000000009,2.884876262020003
-7.400000000000009,2.280255600988447
-7.30000000000001,1.9008605518406672
-7.20000000000001,1.643787029159108
-7.10000000000001,1.4608207869836451
-7.000000000000011,1.3264319004737177
-6.900000000000011,1.225903187049574
-6.800000000000011,1.1502218618064217
-6.700000000000012,1.0936334532519756
-6.600000000000012,1.0523739224087216
-6.500000000000012,1.023973654442453
-6.400000000000013,1.0068618452748257
-6.300000000000013,1.0001413836030826
-6.2000000000000135,1.003469901559714
-6.100000000000014,1.0170162703319494
-6.000000000000014,1.0414819265951034
-5.900000000000015,1.0781921895453466
-5.800000000000015,1.1292805871225753
-5.700000000000015,1.1980168725853158
-5.600000000000016,1.2893811186237887
-5.500000000000016,1.4110944706229118
-5.400000000000016,1.575565187359001
-5.300000000000017,1.8038353053861387
-5.200000000000017,2.1343957670160347
-5.100000000000017,2.6456584263992293
-5.000000000000018,3.5253200858158755
-4.900000000000018,5.361574693924101
-4.8000000000000185,11.42870420536754
-4.700000000000019,-80.71895753702141
-4.600000000000019,-8.91642861136163
-4.5000000000000195,-4.743927548368794
-4.40000000000002,-3.2538010010783927
-4.30000000000002,-2.4950151339147353
-4.200000000000021,-2.039730601489553
-4.100000000000021,-1.739663084725296
-4.000000000000021,-1.5298856564664212
-3.9000000000000212,-1.3775389168028056
-3.800000000000021,-1.2642741099755777
-3.700000000000021,-1.179106193385305
-3.600000000000021,-1.115127532438343
-3.500000000000021,-1.0678550471918162
-3.400000000000021,-1.0343420247114479
-3.3000000000000207,-1.0126789737599318
-3.2000000000000206,-1.0017081369617404
-3.1000000000000205,-1.0008655983392083
-3.0000000000000204,-1.0101086659079932
-2.9000000000000203,-1.0299104903720877
-2.8000000000000203,-1.0613206212987185
-2.70000000000002,-1.1061064195263284
-2.60000000000002,-1.1670126326998507
-2.50000000000002,-1.2482156514688008
-2.40000000000002,-1.356127641074324
-2.30000000000002,-1.5008794674602233
-2.2000000000000197,-1.699232118137308
-2.1000000000000196,-1.9808016559671586
-2.0000000000000195,-2.40299796172228
-1.9000000000000195,-3.0932022016725225
-1.8000000000000194,-4.4013678718532665
-1.7000000000000193,-7.761293996049217
-1.6000000000000192,-34.24713560999599
-1.500000000000019,14.136832902973742
-1.400000000000019,5.883490084828
-1.300000000000019,3.7383341270756962
-1.2000000000000188,2.7597036013325402
-1.1000000000000187,2.20460438871744
-1.0000000000000187,1.8508157176809783
-0.9000000000000187,1.6087258104660875
-0.8000000000000187,1.4353241996722672
-0.7000000000000187,1.3074592597336143
-0.6000000000000187,1.2116283145123319
-0.5000000000000188,1.1394939273245606
-0.4000000000000188,1.085704428383247
-0.3000000000000188,1.046751601538092
-0.2000000000000188,1.0203388449411963
-0.1000000000000188,1.005020918400457
-1.8790524691780774E-14,0.9999999999999998
0.09999999999998122,1.0050209184004535
0.19999999999998122,1.020338844941189
0.2999999999999812,1.0467516015380793
0.39999999999998126,1.08570442838323
0.49999999999998124,1.1394939273245375
0.5999999999999812,1.211628314512301
0.6999999999999812,1.3074592597335732
0.7999999999999812,1.4353241996722124
0.8999999999999811,1.608725810466011
0.9999999999999811,1.850815717680872
1.0999999999999812,2.204604388717278
1.1999999999999813,2.7597036013322747
1.2999999999999814,3.738334127075192
1.3999999999999815,5.883490084826715
1.4999999999999816,14.13683290296624
